Material_Name,Source_File,LABORATORY,TEST IDENT,OPERATOR,MATERIAL,ORIENTATION,HEAT FLUX,SURF AREA,C FACTOR,SPEC HOLDER DIFF,SPECIMEN MASS,SCAN TIME,O2 DELAY TIME,CO DELAY TIME,CO2 DELAY TIME,FLOW FACTOR,SCAN COUNT,TIME TO IGN,END OF TEST SCAN,END OF TEST TIME,TEST STATUS,PRE TEST CMT,POST TEST CMT,,POST TEST CMT
Overstuffed_Chair_Polyester_Fabric,Overstuffed_Chair_Polyester_Fabric_Cone_HF50Scalar_210326_R2.csv,FSRI,fabric_HF50_2,Dow,PE microfiber fabric,Horizontal,50,0.009999999776,0.03860524669,-90.79998779,1.909999967,0.25,11,11,8,1,699,22,219,54.75,1,,"Prior to ignition, the sample shrivelled towards the center and impacted the spark ignitor, causing a spike in the mass data. The sample melted away from the ignitor before igniting.",,
Overstuffed_Chair_Polyester_Fabric,Overstuffed_Chair_Polyester_Fabric_Cone_HF50Scalar_210326_R3.csv,FSRI,fabric_HF50_3,Dow,PE microfiber fabric,Horizontal,50,0.009999999776,0.03860524669,-87.3999939,1.860000014,0.25,11,11,8,1,681,6.75,201,50.25,1,,"Prior to ignition, the sample shrivelled towards the center and impacted the spark ignitor, causing a spike in the mass data. The sample melted away from the ignitor before igniting.",,
Overstuffed_Chair_Polyester_Fabric,Overstuffed_Chair_Polyester_Fabric_Cone_HF75Scalar_210325_R1.csv,FSRI,Fabric_HF75_1,Morrissey,PE Microfiber Fabric,Horizontal,75,0.009999999776,0.03860524669,-90.79000854,1.940000057,0.25,11,11,8,1,638,9,158,39.5,1,,"Prior to ignition, the sample shrivelled towards the center and impacted the spark ignitor, causing a spike in the mass data. The sample melted away from the ignitor before igniting.",,
Overstuffed_Chair_Polyester_Fabric,Overstuffed_Chair_Polyester_Fabric_Cone_HF75Scalar_210325_R2.csv,FSRI,Fabric_HF75_2,Morrissey,PE Microfiber Fabric,Horizontal,75,0.009999999776,0.03860524669,-97.55999756,1.909999967,0.25,11,11,8,1,621,8.75,141,35.25,1,,"Prior to ignition, the sample shrivelled towards the center and impacted the spark ignitor, causing a spike in the mass data. The sample melted away from the ignitor before igniting.",,
Overstuffed_Chair_Polyester_Fabric,Overstuffed_Chair_Polyester_Fabric_Cone_HF75Scalar_210325_R3.csv,FSRI,Fabric_HF75_3,Morrissey,PE Microfiber Fabric,Horizontal,75,0.009999999776,0.03860524669,-99.48001099,1.960000038,0.25,11,11,8,1,646,9.25,166,41.5,1,,"Prior to ignition, the sample shrivelled towards the center and impacted the spark ignitor, causing a spike in the mass data. The sample melted away from the ignitor before igniting.",,
Overstuffed_Chair_Polyurethane_Foam,Overstuffed_Chair_Polyurethane_Foam_Cone_HF25Scalar_210324_R1.csv,FSRI,PUF-HF25-1,Morrissey,1'' PUF,Horizontal,25,0.009999999776,0.03860524669,-97.3999939,7.699999809,0.25,11,11,8,1,836,5.5,356,89,1,test w/o retainer grid or frame,,,
Overstuffed_Chair_Polyurethane_Foam,Overstuffed_Chair_Polyurethane_Foam_Cone_HF25Scalar_210324_R2.csv,FSRI,PUF-HF25-2,Morrissey,1'' PUF,Horizontal,25,0.009999999776,0.03860524669,-90.39001465,7.800000191,0.25,11,11,8,1,903,5.25,423,105.75,1,test w/o retainer grid or frame,Corner of foil lifted and remained raise for duration of the test.,,
Overstuffed_Chair_Polyurethane_Foam,Overstuffed_Chair_Polyurethane_Foam_Cone_HF25Scalar_210324_R3.csv,FSRI,PUF-HF25-3,Morrissey,1'' PUF,Horizontal,25,0.009999999776,0.03860524669,-86.6000061,7.800000191,0.25,11,11,8,1,937,5.75,457,114.25,1,test w/o retainer grid or frame,Corner lifted with 20 seconds till burn out,,
Overstuffed_Chair_Polyurethane_Foam,Overstuffed_Chair_Polyurethane_Foam_Cone_HF50Scalar_210326_R1.csv,FSRI,PUF_HF50_1,Dow,"1"" PUF",Horizontal,50,0.009999999776,0.03860524669,-97.29998779,7.550000191,0.25,11,11,8,1,659,1.75,179,44.75,1,without retainer frame or grid,,,
Overstuffed_Chair_Polyurethane_Foam,Overstuffed_Chair_Polyurethane_Foam_Cone_HF50Scalar_210326_R2.csv,FSRI,PUF_HF50_2,Dow,"1"" PUF",Horizontal,50,0.009999999776,0.03860524669,-90,7.570000172,0.25,11,11,8,1,703,1.75,223,55.75,1,without retainer frame or grid,,,
Overstuffed_Chair_Polyurethane_Foam,Overstuffed_Chair_Polyurethane_Foam_Cone_HF50Scalar_210326_R3.csv,FSRI,PUF_HF50_3,Dow,"1"" PUF",Horizontal,50,0.009999999776,0.03860524669,-99.19000244,7.800000191,0.25,11,11,8,1,671,1.75,191,47.75,1,without retainer frame or grid,,,
Overstuffed_Chair_Polyurethane_Foam,Overstuffed_Chair_Polyurethane_Foam_Cone_HF75Scalar_210325_R1.csv,FSRI,PUF_HF75_1,Morrissey,1'' inch PUF,Horizontal,75,0.009999999776,0.03860524669,-89.85998535,7.869999886,0.25,11,11,8,1,639,1.5,159,39.75,1,test w/o frame or grid,,,
Overstuffed_Chair_Polyurethane_Foam,Overstuffed_Chair_Polyurethane_Foam_Cone_HF75Scalar_210325_R2.csv,FSRI,PUF_HF75_1,Morrissey,1'' inch PUF,Horizontal,75,0.009999999776,0.03860524669,-86.5,7.710000038,0.25,11,11,8,1,629,1.5,149,37.25,1,test w/o frame or grid,,,
Overstuffed_Chair_Polyurethane_Foam,Overstuffed_Chair_Polyurethane_Foam_Cone_HF75Scalar_210325_R3.csv,FSRI,PUF_HF75_3,Morrissey,1'' inch PUF,Horizontal,75,0.009999999776,0.03860524669,-99,7.760000229,0.25,11,11,8,1,631,1,151,37.75,1,test w/o frame or grid,,,
PC,PC_Cone_HF25Scalar_220216_R1.csv,FSRI,PC_HF25_1,Dow,Polycarbonate,Horizontal,25,0.009999999776,0.03936708719,301.2000122,64.30000305,0.25,11,11,8,1,5406,0,4926,1231.5,1,Dimensions: 98.70 x 98.35 x 5.40 mm; 60 mm spacing,no ignition,,
PC,PC_Cone_HF25Scalar_220216_R2.csv,FSRI,PC_HF25_2,Dow,Polycarbonate,Horizontal,25,0.009999999776,0.03936708719,302.1500244,64.69999695,0.25,11,11,8,1,3256,0,2776,694,1,Dimensions: 98.85 x 99.06  x 5.40 mm; 60 mm spacing,no ignition,,
PC,PC_Cone_HF25Scalar_220216_R3.csv,FSRI,PC_HF25_3,Dow,Polycarbonate,Horizontal,25,0.009999999776,0.03936708719,301.25,64.90000153,0.25,11,11,8,1,2995,0,2515,628.75,1,Dimensions: 98.45 x 98.66 x 5.48 mm; 60 mm spacing,no ignition,,
PC,PC_Cone_HF50Scalar_220216_R1.csv,FSRI,PC_HF50_1,Dow,Polycarbonate,Horizontal,50,0.009999999776,0.03936708719,301.9699707,65,0.25,11,11,8,1,2958,128.5,2478,619.5,1,Dimensions: 98.81 x 99.06 x 5.50 mm; 60 mm spacing,"Sample expanded vertically after ignition, affecting incident heat flux. Likely extended test duration by maintaining combustion at elevated areas. See post test pictures.",,
PC,PC_Cone_HF50Scalar_220216_R2.csv,FSRI,PC_HF50_2,Dow,Polycarbonate,Horizontal,50,0.009999999776,0.03936708719,301.1099854,65.19999695,0.25,11,11,8,1,3190,171,2710,677.5,1,Dimensions: 99.03 x 98.74 x 5.47 mm; 60 mm spacing,"Sample expanded vertically after ignition, affecting incident heat flux. Likely extended test duration by maintaining combustion at elevated areas. See post test pictures.",,
PC,PC_Cone_HF50Scalar_220216_R3.csv,FSRI,PC_HF50_3,Dow,Polycarbonate,Horizontal,50,0.009999999776,0.03936708719,302.0499878,64.19999695,0.25,11,11,8,1,3955,148.25,3475,868.75,1,Dimensions: 98.38 x 98.85 x 5.40 mm; 60 mm spacing,"Bubble formed prior to ignition. Ignition occurred when gases released from bubble. Sample expanded vertically after ignition, affecting incident heat flux. Likely extended test duration by maintaining combustion at elevated areas. See post test pictures.",,
PC,PC_Cone_HF75Scalar_220216_R1.csv,FSRI,PC_HF75_1,Dow,Polycarbonate,Horizontal,75,0.009999999776,0.03936708719,301.2199707,64.5,0.25,11,11,8,1,3344,53.5,2864,716,1,Dimensions: 98.86 x 97.77 x 5.45 mm; 60 mm spacing,"Sample expanded vertically after ignition, affecting incident heat flux. Likely extended test duration by maintaining combustion at elevated areas. See post test pictures.",,
PC,PC_Cone_HF75Scalar_220216_R2.csv,FSRI,PC_HF75_2,Dow,Polycarbonate,Horizontal,75,0.009999999776,0.03936708719,301.2199707,64.5,0.25,11,11,8,1,3301,59,2821,705.25,1,Dimensions: 98.40 x 98.71 x 5.40 mm; 60 mm spacing,"Sample expanded vertically after ignition, affecting incident heat flux. Likely extended test duration by maintaining combustion at elevated areas. See post test pictures.",,
PC,PC_Cone_HF75Scalar_220216_R3.csv,FSRI,PC_HF75_3,Dow,Polycarbonate,Horizontal,75,0.009999999776,0.03936708719,301.1300049,64.90000153,0.25,11,11,8,1,3076,52.5,2596,649,1,Dimensions: 98.88 x 99.05 x 5.40 mm; 60 mm spacing,"Sample expanded vertically after ignition, affecting incident heat flux. Likely extended test duration by maintaining combustion at elevated areas. See post test pictures. Sample also touched against heating coil, affecting mass data. ",,
PET,PET_Cone_HF25Scalar_220204_R1.csv,FSRI,PET_HF25_1,Dow,PET,Horizontal,25,0.009999999776,0.04156731069,304.0999756,90,0.25,11,11,8,1,4128,343.5,3648,912,1,Dimensions: 96.94 x 98.32 x 6.71 mm,sample expanded prior to ignition and contacted the spark ignitor. The spark ignitor remained in position for the duration of the test. Mass data was affected.,,
PET,PET_Cone_HF25Scalar_220204_R2.csv,FSRI,PET_HF25_2,Dow,PET,Horizontal,25,0.009999999776,0.03905644268,303.4899902,90.40000153,0.25,11,11,8,1,3616,295,3136,784,1,Dimension: 98.97 x 96.94 x 6.64 mm,"sample expanded and warped prior to ignition, and came into contact with spark igntior. Caused spikkes in mass data and faster time to ignition. Sample continued to warp and expand throughout test.",,
PET,PET_Cone_HF25Scalar_220204_R3.csv,FSRI,PET_HF25_3,Dow,PET,Horizontal,25,0.009999999776,0.03905644268,304.5999756,90.80000305,0.25,11,11,8,1,5152,380,4672,1168,1,Dimensions: 99.16 x 98.98 x 6.58 mm,,,
PET,PET_Cone_HF25Scalar_220218_R4.csv,FSRI,PET_HF25_4,Dow,PET,Horizontal,25,0.009999999776,0.03856921941,304.3400269,98.19999695,0.25,11,11,8,1,6050,659.25,5570,1392.5,1,Dimensions: 101.48 x 101.48 x 6.80 mm; 60 mm spacing,Minor sampling dripping from foil pan prior to ignition. Sample expanded vertically after ignition. See test pictures.,,
PET,PET_Cone_HF25Scalar_220218_R5.csv,FSRI,PET_HF25_5,Dow,PET,Horizontal,25,0.009999999776,0.03856921941,303.4000244,97.5,0.25,11,11,8,1,7766,1102.5,7286,1821.5,1,Dimensions: 101.60 x 101.45 x 6.70 mm; 60 mm spacing,Sample expanded vertically after ignition. See post test pictures.,,
PET,PET_Cone_HF50Scalar_220207_R1.csv,FSRI,PET_HF50_1,Dow,PET,Horizontal,50,0.009999999776,0.03905644268,304.4000244,91.5,0.25,11,11,8,1,2128,88.5,1648,412,1,Dimensions: 98.85 x 98.62 x 6.63 mm,"Sample dripped from foil pan during test, see test pictures",,
PET,PET_Cone_HF50Scalar_220207_R2.csv,FSRI,PET_HF50_2,Dow,PET,Horizontal,50,0.009999999776,0.03905644268,303.2000122,91.5,0.25,11,11,8,1,2067,84.25,1587,396.75,1,Dimensions: 98.31 x 98.85 x 6.75 mm,"sample warped and dripped from foil pan during test, see test pictures",,
PET,PET_Cone_HF50Scalar_220207_R3.csv,FSRI,PET_HF50_3,Dow,PET,Horizontal,50,0.009999999776,0.03905644268,303.5,90.59999847,0.25,11,11,8,1,2041,81.75,1561,390.25,1,Dimensions: 99.05 x 98.47 x 6.60 mm,"Sample dripped and warped during test, see test pictures",,
PET,PET_Cone_HF75Scalar_220207_R1.csv,FSRI,PET_HF75_1,Dow,PET,Horizontal,75,0.009999999776,0.03905644268,303.2000122,90.30000305,0.25,11,11,8,1,2012,42.25,1532,383,1,Dimensions: 99.15 x 97.98 x 6.62 mm,,,
PET,PET_Cone_HF75Scalar_220207_R2.csv,FSRI,PET_HF75_2,Dow,PET,Horizontal,75,0.009999999776,0.03905644268,303.2999878,89,0.25,11,11,8,1,1884,36.5,1404,351,1,Dimensions: 96.11 x 98.32 x 6.65 mm,,,
PET,PET_Cone_HF75Scalar_220207_R3.csv,FSRI,PET_HF75_3,Dow,PET,Horizontal,75,0.009999999776,0.03905644268,303.7999878,90.59999847,0.25,11,11,8,1,1948,39.75,1468,367,1,Dimensions: 97.63 x 99.0 x 6.71 mm,"Sample dripped in foil pan, see test pictures",,
PETG,PETG_Cone_HF25Scalar_220215_R1.csv,FSRI,PET-G_HF25_1,Dow,PET-G,Horizontal,25,0.009999999776,0.03936708719,303.5200195,34.79999924,0.25,11,11,8,1,2023,243,1543,385.75,1,Dimensions: 99.19 x 99.15 x 2.64 mm,Sample warped near the end of the test with corners rising up.,,
PETG,PETG_Cone_HF25Scalar_220215_R2.csv,FSRI,PET-G_HF25_2,Dow,PET-G,Horizontal,25,0.009999999776,0.03936708719,303.6400146,34.59999847,0.25,11,11,8,1,1943,242.5,1463,365.75,1,Dimensions: 99.13 x 98.88 x 2.62 mm,Sample warped near the end of the test with corners rising up.,,
PETG,PETG_Cone_HF25Scalar_220215_R3.csv,FSRI,PET-G_HF25_3,Dow,PET-G,Horizontal,25,0.009999999776,0.03936708719,303.4699707,34.59999847,0.25,11,11,8,1,1997,250,1517,379.25,1,Dimensions: 99.25 x 99.02 x 2.58 mm,Sample warped near the end of the test with corners rising up.,,
PETG,PETG_Cone_HF50Scalar_220215_R1.csv,FSRI,PET-G_HF50_1,Dow,PET-G,Horizontal,50,0.009999999776,0.03936708719,305.960022,34.5,0.25,11,11,8,1,1086,59,606,151.5,1,Dimensions: 98.57 x 99.24 x 2.61 mm,Sample warped during test with corners lifting up.,,
PETG,PETG_Cone_HF50Scalar_220215_R2.csv,FSRI,PET-G_HF50_2,Dow,PET-G,Horizontal,50,0.009999999776,0.03936708719,304.7299805,34.59999847,0.25,11,11,8,1,1100,60.5,620,155,1,Dimensions: 98.86 x 99.07 x 2.59 mm,Sample warped near the end of the test with corners rising up.,,
PETG,PETG_Cone_HF50Scalar_220215_R3.csv,FSRI,PET-G_HF50_3,Dow,PET-G,Horizontal,50,0.009999999776,0.03936708719,305.9299927,34.5,0.25,11,11,8,1,1098,57.75,618,154.5,1,Dimensions: 99.09 x 99.79 x 2.60 mm,Sample warped near the end of the test with corners rising up.,,
PETG,PETG_Cone_HF75Scalar_220215_R1.csv,FSRI,PET-G_HF75_1,Dow,PET-G,Horizontal,75,0.009999999776,0.03936708719,304.8400269,34.59999847,0.25,11,11,8,1,933,32.25,453,113.25,1,Dimensions: 99.18 x 99.16 x 2.66 mm,,,
PETG,PETG_Cone_HF75Scalar_220215_R2.csv,FSRI,PET-G_HF75_2,Dow,PET-G,Horizontal,75,0.009999999776,0.03936708719,304.9400024,34.40000153,0.25,11,11,8,1,903,29.75,423,105.75,1,Dimensions: 99.04 x 99.22 x 2.64 mm,,,
PETG,PETG_Cone_HF75Scalar_220215_R3.csv,FSRI,PET-G_HF75_3,Dow,PET-G,Horizontal,75,0.009999999776,0.03936708719,301.2999878,34.40000153,0.25,11,11,8,1,898,29.25,418,104.5,1,Dimensions: 99.03 x 98.83 x 2.63 mm,,,
PEVA,PEVA_Cone_HF25Scalar_240820_R1.csv,FSRI,PEVA_HF25_R1,Dow,polyethylene vinyl acetate shower curtain,Horizontal,25,0.009999999776,0.03972706571,-566,3.369999886,0.25,11,11,8,1,666,13.5,186,46.5,1,Dimensions: 102 x 105 x 0.28 mm; with calcium silicate substrate; secured to substrate by a staple in each corner,,,
PEVA,PEVA_Cone_HF25Scalar_240820_R2.csv,FSRI,PEVA_HF25_R2,Dow,polyethylene vinyl acetate shower curtain,Horizontal,25,0.009999999776,0.03972706571,-566,3.25999999,0.25,11,11,8,1,644,12.75,164,41,1,Dimensions: 101.5 x 102 x 0.26 mm; with calcium silicate substrate; secured to substrate by a staple in each corner,,,
PEVA,PEVA_Cone_HF25Scalar_240820_R3.csv,FSRI,PEVA_HF25_R3,Dow,polyethylene vinyl acetate shower curtain,Horizontal,25,0.009999999776,0.03972706571,-566,3.25,0.25,11,11,8,1,650,14,170,42.5,1,Dimensions: 102 x 101.5 x 0.29 mm; with calcium silicate substrate; secured to substrate by a staple in each corner (see pre-test pictures),,,
PEVA,PEVA_Cone_HF50Scalar_240820_R1.csv,FSRI,PEVA_HF50_R1,Dow,polyethylene vinyl acetate shower curtain,Horizontal,50,0.009999999776,0.03972706571,-566,3.339999914,0.25,11,11,8,1,583,5.75,103,25.75,1,Dimensions: 102.5 x 102 x 0.28 mm; with calcium silicate substrate; secured to substrate by a staple in each corner,,,
PEVA,PEVA_Cone_HF50Scalar_240820_R2.csv,FSRI,PEVA_HF50_R2,Dow,polyethylene vinyl acetate shower curtain,Horizontal,50,0.009999999776,0.03972706571,-566,3.210000038,0.25,11,11,8,1,592,5.5,112,28,1,Dimensions: 101.5 x 100.5 x 0.28 mm; with calcium silicate substrate; secured to substrate by a staple in each corner,,,
PEVA,PEVA_Cone_HF50Scalar_240820_R3.csv,FSRI,PEVA_HF50_R3,Dow,polyethylene vinyl acetate shower curtain,Horizontal,50,0.009999999776,0.03972706571,-566,3.140000105,0.25,11,11,8,1,587,6.25,107,26.75,1,Dimensions: 102 x 101 x 0.29 mm; with calcium silicate substrate; secured to substrate by a staple in each corner,,,
PEVA,PEVA_Cone_HF75Scalar_240820_R1.csv,FSRI,PEVA_HF75_R1,Dow,polyethylene vinyl acetate shower curtain,Horizontal,75,0.009999999776,0.03972706571,-566,3.180000067,0.25,11,11,8,1,559,3.25,79,19.75,1,Dimensions: 102 x 103 x 0.29 mm; with calcium silicate substrate; secured to substrate by a staple in each corner,,,
PEVA,PEVA_Cone_HF75Scalar_240820_R2.csv,FSRI,PEVA_HF75_R2,Dow,polyethylene vinyl acetate shower curtain,Horizontal,75,0.009999999776,0.03972706571,-566,3.210000038,0.25,11,11,8,1,562,4,82,20.5,1,Dimensions: 103 x 103 x 0.28 mm; with calcium silicate substrate; secured to substrate by a staple in each corner,,,
PEVA,PEVA_Cone_HF75Scalar_240820_R3.csv,FSRI,PEVA_HF75_R3,Dow,polyethylene vinyl acetate shower curtain,Horizontal,75,0.009999999776,0.03972706571,-566,3.369999886,0.25,11,11,8,1,578,3.25,98,24.5,1,Dimensions: 103 x 105 x 0.28 mm; with calcium silicate substrate; secured to substrate by a staple in each corner,,,
PE_Foam_Pipe_Insulation,PE_Foam_Pipe_Insulation_Cone_HF25Scalar_220316_R1.csv,FSRI,PE_FPI_HF25_1,Dow,PE Foam Pipe Insulation,Horizontal,25,0.009999999776,0.03900225461,-566,4.800000191,0.25,11,11,8,1,963,35.5,483,120.75,1,Dimensions: 101.12 x 101.42 x 10.39 mm,"Prior to ignition, sample corners rose and curled towards the center. The sample impacted the spark ignitor, possibly causing a spike in mass data. After ignition, the sample melted and spread out, with flames filling the entire foil pan.  See test pictures.",,
PE_Foam_Pipe_Insulation,PE_Foam_Pipe_Insulation_Cone_HF25Scalar_220316_R2.csv,FSRI,PE_FPI_HF25_2,Dow,PE Foam Pipe Insulation,Horizontal,25,0.009999999776,0.03900225461,-566,4.940000057,0.25,11,11,8,1,996,36,516,129,1,Dimensions: 100.65 x 100.36 x 11.55 mm,"Prior to ignition, sample corners rose and curled towards the center. The sample impacted the spark ignitor, causing a spike in mass data. After ignition, the sample melted and spread out, with flames filling the entire foil pan. ",,
PE_Foam_Pipe_Insulation,PE_Foam_Pipe_Insulation_Cone_HF25Scalar_220316_R3.csv,FSRI,PE_FPI_HF25_3,Dow,PE Foam Pipe Insulation,Horizontal,25,0.009999999776,0.03900225461,-566,4.579999924,0.25,11,11,8,1,984,39.25,504,126,1,Dimensions: 101.75 x 99.90 x 10.78 mm,"Prior to ignition, sample corners rose and curled towards the center. The sample impacted the spark ignitor, causing a spike in mass data. After ignition, the sample melted and spread out, with flames filling the entire foil pan. ",,
PE_Foam_Pipe_Insulation,PE_Foam_Pipe_Insulation_Cone_HF50Scalar_220316_R1.csv,FSRI,PE_FPI_HF50_1,Dow,PE Foam Pipe Insulation,Horizontal,50,0.009999999776,0.03900225461,-566,5.320000172,0.25,11,11,8,1,728,3.25,248,62,1,Dimensions: 101.50 x 102.02 x 11.31 mm,"Immediately after ignition the sample corners rose and curled towards the center. Then the sample melted and spread out, with flames filling the entire foil pan. ",,
PE_Foam_Pipe_Insulation,PE_Foam_Pipe_Insulation_Cone_HF50Scalar_220316_R2.csv,FSRI,PE_FPI_HF50_2,Dow,PE Foam Pipe Insulation,Horizontal,50,0.009999999776,0.03900225461,-566,4.510000229,0.25,11,11,8,1,780,4.25,300,75,1,Dimensions: 99.20 x 100.71 x 10.47 mm,"Immediately after ignition the sample corners rose and curled towards the center. Then the sample melted and spread out, with flames filling the entire foil pan. ",,
PE_Foam_Pipe_Insulation,PE_Foam_Pipe_Insulation_Cone_HF50Scalar_220316_R3.csv,FSRI,PE_FPI_HF50_3,Dow,PE Foam Pipe Insulation,Horizontal,50,0.009999999776,0.03914763406,-566,5.050000191,0.25,11,11,8,1,723,3.5,243,60.75,1,Dimensions: 101.79 x 99.34 x 11.13 mm,"Immediately after ignition the sample corners rose and curled towards the center. Then the sample melted and spread out, with flames filling the entire foil pan. ",,
PE_Foam_Pipe_Insulation,PE_Foam_Pipe_Insulation_Cone_HF75Scalar_220316_R1.csv,FSRI,PE_FPI_HF75_1,Dow,PE Foam Pipe Insulation,Horizontal,75,0.009999999776,0.03914763406,-566,5.170000076,0.25,11,11,8,1,670,1.25,190,47.5,1,Dimensions: 100.78 x 101.00 x 11.30 mm,"Immediately after ignition the sample corners rose and curled towards the center. Then the sample melted and spread out, with flames filling the entire foil pan. ",,
