Silicon Carbide (Sintered),3.15,N/A,0.7,110,4,N/A,N/A,Non,0,0,0,2700,0,0,
Boron Carbide,2.52,2450,0.95,35,4.5,N/A,N/A,Non,0,0,0,2450,0,0,
Titanium Diboride,4.52,3225,0.58,60,8.1,N/A,N/A,Non,0,0,0,3225,0,0,
Tungsten Carbide (6% Co),14.9,N/A,0.2,100,5.4,N/A,N/A,Non,0,0,0,1400,0,0,
Tungsten Carbide (10% Co),14.5,N/A,0.22,90,5.8,N/A,N/A,Non,0,0,0,1350,0,0,
Tungsten Carbide (15% Co),14,N/A,0.25,80,6.2,N/A,N/A,Non,0,0,0,1300,0,0,
Chrome Carbide,6.68,1895,0.48,19,10.3,N/A,N/A,Non,0,0,0,1895,0,0,
Tantalum Carbide,14.3,3880,0.15,22,6.3,N/A,N/A,Non,0,0,0,3880,0,0,
Niobium Carbide,7.82,3500,0.3,14,6.7,N/A,N/A,Non,0,0,0,3500,0,0,
Vanadium Carbide,5.77,2810,0.45,12,7.2,N/A,N/A,Non,0,0,0,2810,0,0,
Hafnium Carbide,12.2,3890,0.12,20,6.1,N/A,N/A,Non,0,0,0,3890,0,0,
Titanium Carbide,4.93,3160,0.52,21,7.4,N/A,N/A,Non,0,0,0,3160,0,0,
Zirconium Carbide,6.73,3540,0.35,20,6.7,N/A,N/A,Non,0,0,0,3540,0,0,
Silicon Oxynitride,2.8,N/A,0.75,15,3,N/A,N/A,Non,0,0,0,1600,0,0,
Sialon (Ceramic),3.25,N/A,0.72,25,3.2,N/A,N/A,Non,0,0,0,1800,0,0,
Fused Silica,2.2,N/A,0.75,1.4,0.5,N/A,N/A,Non,0,0,0,1650,0,0,
Glass-Ceramic (Zerodur),2.53,N/A,0.82,1.4,0.05,N/A,N/A,Non,0,0,0,800,0,0,
Glass-Ceramic (Macor),2.52,N/A,0.79,1.5,9.3,N/A,N/A,Non,0,0,0,1000,0,0,
Apatite (Ceramic),3.2,1670,0.85,1.5,12,N/A,N/A,Non,0,0,0,1670,0,0,
Hydroxyapatite,3.16,N/A,0.8,1.2,11.5,N/A,N/A,Non,0,0,0,1100,0,0,
Tricalcium Phosphate,3.14,1670,0.82,1,12.5,N/A,N/A,Non,0,0,0,1670,0,0,
Bio-Glass,2.7,N/A,0.85,1,15,N/A,N/A,Non,0,0,0,800,0,0,
Graphite (Extruded),1.72,3650,0.71,150,2.5,N/A,N/A,Non,0,0,0,3650,0,0,
Graphite (Isostatic Pressed),1.85,3650,0.71,120,4.5,N/A,N/A,Non,0,0,0,3650,0,0,
Carbon (Amorphous),1.45,N/A,0.75,5,3,N/A,N/A,Non,0,0,0,3500,0,0,
Hardwood Charcoal,0.45,N/A,1.2,0.08,N/A,N/A,250,HB,25,50,85,450,30,100,
Coke (Petroleum),1.2,N/A,0.85,10,N/A,N/A,N/A,Non,0,0,95,600,32,0,
Anthracite Coal,1.45,N/A,1.25,0.25,N/A,N/A,450,HB,25,200,80,500,34,150,
Bituminous Coal,1.3,N/A,1.35,0.22,N/A,N/A,400,HB,22,400,60,450,30,200,
Lignite Coal,1.1,N/A,1.5,0.18,N/A,N/A,350,HB,19,500,45,400,22,250,
Peat (Dried),0.5,N/A,1.8,0.12,N/A,N/A,250,HB,18,600,35,350,18,300,
Wood Pellets,0.65,N/A,1.6,0.15,N/A,N/A,280,HB,24,100,20,300,19,150,
Charcoal Briquettes,0.8,N/A,1.1,0.1,N/A,N/A,300,HB,26,150,80,450,28,120,
Fire Logs (Wax/Sawdust),1.05,N/A,1.8,0.2,N/A,N/A,200,HB,15,800,10,250,35,400,
Solid Rocket Propellant (APCP),1.75,N/A,1.25,0.5,N/A,N/A,280,N/A,N/A,1000,20,300,6.5,N/A,
Black Powder,1.7,N/A,0.85,0.15,N/A,N/A,427,N/A,N/A,100,10,300,3,N/A,
Nitrocellulose,1.65,N/A,1.45,0.2,N/A,N/A,170,N/A,N/A,1000,5,180,10,N/A,
Dynamite (NG based),1.6,N/A,1.35,0.25,N/A,N/A,180,N/A,N/A,1000,2,200,5,N/A,
TNT (Trinitrotoluene),1.65,80,1.25,0.22,N/A,N/A,475,N/A,N/A,1000,5,240,15,N/A,
RDX (Cyclonite),1.82,204,1.2,0.2,N/A,N/A,230,N/A,N/A,1000,2,210,12,N/A,
PETN,1.77,141,1.15,0.25,N/A,N/A,190,N/A,N/A,1000,2,150,11,N/A,
HMX,1.9,285,1.1,0.2,N/A,N/A,330,N/A,N/A,1000,2,280,10,N/A,
Lead Azide,4.71,N/A,0.45,0.15,N/A,N/A,330,N/A,N/A,1000,0,330,2,N/A,
Mercury Fulminate,4.42,N/A,0.4,0.12,N/A,N/A,180,N/A,N/A,1000,0,180,1.5,N/A,
Silver Azide,5.15,252,0.35,0.18,N/A,N/A,273,N/A,N/A,1000,0,273,2.5,N/A,
Lead Styphnate,3,N/A,0.55,0.12,N/A,N/A,282,N/A,N/A,1000,0,282,3.5,N/A,
Tetrazene,1.7,N/A,1.2,0.15,N/A,N/A,140,N/A,N/A,1000,5,140,8,N/A,
Ammonium Perchlorate,1.95,N/A,1.25,0.45,N/A,N/A,N/A,N/A,N/A,1000,0,240,0,N/A,
Potassium Perchlorate,2.52,525,0.85,0.35,N/A,N/A,N/A,N/A,N/A,1000,0,600,0,N/A,
Sodium Chlorate,2.49,248,0.82,0.4,N/A,N/A,N/A,N/A,N/A,1000,0,300,0,N/A,
Potassium Chlorate,2.32,356,0.81,0.38,N/A,N/A,N/A,N/A,N/A,1000,0,400,0,N/A,
Barium Nitrate,3.24,592,0.48,0.3,N/A,N/A,N/A,N/A,N/A,1000,0,600,0,N/A,
Strontium Nitrate,2.98,570,0.55,0.32,N/A,N/A,N/A,N/A,N/A,1000,0,645,0,N/A,
Sodium Nitrate,2.26,308,1.1,0.5,N/A,N/A,N/A,N/A,N/A,1000,0,380,0,N/A,
Potassium Nitrate,2.11,334,0.95,0.45,N/A,N/A,N/A,N/A,N/A,1000,0,400,0,N/A,
Calcium Nitrate,2.5,561,1.15,0.42,N/A,N/A,N/A,N/A,N/A,1000,0,500,0,N/A,
Aluminum Powder (Atomized),2.7,660,0.9,200,23.5,N/A,590,Non,0,0,0,660,31,0,
Magnesium Powder,1.74,650,1.02,156,25,N/A,473,Non,0,0,0,650,25,0,
Iron Powder (Reduced),7.87,1538,0.45,80,11.8,N/A,315,Non,0,0,0,1538,7.5,0,
Zinc Powder,7.14,419,0.39,116,30,N/A,460,Non,0,0,0,419,5,0,
Titanium Powder,4.5,1668,0.52,22,8.6,N/A,250,Non,0,0,0,1668,20,0,
Zirconium Powder,6.52,1855,0.27,22,5.7,N/A,20,Non,0,0,0,1855,12,0,
Boron Powder (Amorphous),2.34,2076,1.02,27,5,N/A,580,Non,0,0,0,2076,58,0,
Silicon Powder,2.33,1414,0.7,149,2.6,N/A,780,Non,0,0,0,1414,32,0,
Phosphorus (Red),2.2,N/A,0.68,0.12,N/A,N/A,260,HB,100,500,0,416,25,0,
Phosphorus (White),1.82,44,0.75,0.15,N/A,N/A,30,HB,100,800,0,280,25,0,
Arsenic (Grey),5.73,817,0.33,50,4.7,N/A,N/A,Non,0,0,0,614,0,0,
Antimony (Metal),6.68,631,0.21,18,11,N/A,N/A,Non,0,0,0,631,0,0,
Bismuth (Metal),9.78,271,0.12,8,13.4,N/A,N/A,Non,0,0,0,271,0,0,
Selenium (Grey),4.81,221,0.32,0.5,37,N/A,N/A,Non,0,0,0,685,0,0,
Tellurium (Metal),6.24,450,0.2,2,18,N/A,N/A,Non,0,0,0,450,0,0,
Cadmium (Metal),8.65,321,0.23,97,30,N/A,N/A,Non,0,0,0,321,0,0,
Indium (Metal),7.31,157,0.23,82,33,N/A,N/A,Non,0,0,0,157,0,0,
Thallium (Metal),11.85,304,0.13,46,28,N/A,N/A,Non,0,0,0,304,0,0,
Gallium (Metal),5.91,30,0.37,29,18,N/A,N/A,Non,0,0,0,2204,0,0,
Mercury (Metal),13.53,-39,0.14,8,60,N/A,N/A,Non,0,0,0,357,0,0,
Sodium (Metal),0.97,98,1.23,142,70,N/A,115,Non,0,0,0,883,0,0,
Potassium (Metal),0.86,63,0.75,102,83,N/A,N/A,Non,0,0,0,759,0,0,
Lithium (Metal),0.53,181,3.58,85,46,N/A,179,Non,0,0,0,1342,0,0,
Rubidium (Metal),1.53,39,0.36,58,90,N/A,N/A,Non,0,0,0,688,0,0,
Cesium (Metal),1.87,28,0.24,36,97,N/A,N/A,Non,0,0,0,671,0,0,
Calcium (Metal),1.55,842,0.65,200,22,N/A,N/A,Non,0,0,0,1484,0,0,
Strontium (Metal),2.64,777,0.3,35,22,N/A,N/A,Non,0,0,0,1382,0,0,
Barium (Metal),3.62,727,0.2,18,18,N/A,N/A,Non,0,0,0,1897,0,0,
Beryllium (Metal),1.85,1287,1.82,200,11.3,N/A,N/A,Non,0,0,0,2471,0,0,
Magnesium (AZ31B),1.77,630,1.02,96,26,N/A,450,Non,0,0,0,630,25,0,
Aluminum (2024-T3),2.78,638,0.88,121,22.9,N/A,N/A,Non,0,0,0,638,0,0,
Aluminum (7075-T6),2.81,635,0.96,130,23.4,N/A,N/A,Non,0,0,0,635,0,0,
Aluminum (5052-H32),2.68,649,0.88,138,23.8,N/A,N/A,Non,0,0,0,649,0,0,
Steel (1018 Mild),7.87,1515,0.48,51.9,11.5,N/A,N/A,Non,0,0,0,1515,0,0,
Steel (4140 Alloy),7.85,1480,0.47,42.6,12.2,N/A,N/A,Non,0,0,0,1480,0,0,
Steel (Tool D2),7.7,1420,0.46,20,10.4,N/A,N/A,Non,0,0,0,1420,0,0,
Stainless (316L),8,1400,0.5,16.3,16,N/A,N/A,Non,0,0,0,1400,0,0,
Stainless (410),7.8,1510,0.46,24.9,11,N/A,N/A,Non,0,0,0,1510,0,0,
Stainless (17-4 PH),7.8,1440,0.46,17.9,10.8,N/A,N/A,Non,0,0,0,1440,0,0,
Nickel (Inconel 625),8.44,1350,0.41,9.8,12.8,N/A,N/A,Non,0,0,0,1350,0,0,
Nickel (Inconel 718),8.19,1300,0.43,11.4,13,N/A,N/A,Non,0,0,0,1300,0,0,
Nickel (Monel 400),8.8,1350,0.43,21.8,13.9,N/A,N/A,Non,0,0,0,1350,0,0,
Nickel (Hastelloy C276),8.89,1370,0.43,10.2,11.2,N/A,N/A,Non,0,0,0,1370,0,0,
Titanium (6Al-4V),4.43,1660,0.52,6.7,8.6,N/A,N/A,Non,0,0,0,1660,0,0,
Titanium (5Al-2.5Sn),4.48,1620,0.53,7.8,9,N/A,N/A,Non,0,0,0,1620,0,0,
Cobalt (L-605),9.13,1410,0.4,14,13.5,N/A,N/A,Non,0,0,0,1410,0,0,
Cobalt (Stellite 6B),8.38,1350,0.42,14.7,14,N/A,N/A,Non,0,0,0,1350,0,0,
Copper (Beryllium),8.25,980,0.42,105,17.5,N/A,N/A,Non,0,0,0,980,0,0,
Copper (Phosphor Bronze),8.8,1050,0.38,62,18,N/A,N/A,Non,0,0,0,1050,0,0,
Copper (Cupronickel 70/30),8.94,1240,0.38,29,16.2,N/A,N/A,Non,0,0,0,1240,0,0,
Brass (Cartridge 70/30),8.53,954,0.37,120,19.9,N/A,N/A,Non,0,0,0,954,0,0,
Silver (Sterling),10.4,893,0.23,410,19,N/A,N/A,Non,0,0,0,893,0,0,
Gold (18k Yellow),15.5,910,0.13,300,14.5,N/A,N/A,Non,0,0,0,910,0,0,
Platinum (Pure),21.45,1768,0.13,72,8.8,N/A,N/A,Non,0,0,0,1768,0,0,
Palladium (Pure),12.02,1555,0.24,71,11.7,N/A,N/A,Non,0,0,0,1555,0,0,
Solder (60/40 Sn-Pb),8.5,190,0.15,50,24,N/A,N/A,Non,0,0,0,190,0,0,
Solder (Lead-Free Sn-Ag-Cu),7.4,217,0.22,58,22,N/A,N/A,Non,0,0,0,217,0,0,
Wood (Balsa),0.16,N/A,1.8,0.05,N/A,250,300,HB,22,40,20,280,17,120,
Wood (Mahogany),0.65,N/A,1.6,0.15,3.8,260,370,HB,24,60,25,300,19,100,
Wood (Teak),0.66,N/A,1.55,0.14,4,270,380,HB,25,50,28,310,19.5,80,
Wood (Ebony),1.2,N/A,1.35,0.18,4.5,280,390,HB,26,40,35,320,20,60,
Wood (Ash),0.67,N/A,1.6,0.16,3.6,255,360,HB,23,65,23,290,18.5,100,
Wood (Walnut),0.64,N/A,1.6,0.15,3.5,260,370,HB,24,60,24,300,18.8,95,
Wood (Cherry),0.58,N/A,1.65,0.14,3.4,250,360,HB,23,65,22,290,18.2,100,
Wood (Maple),0.7,N/A,1.6,0.17,4,260,370,HB,24,70,25,300,19,105,
Wood (Birch),0.67,N/A,1.6,0.16,3.8,255,360,HB,23,75,23,290,18.5,110,
Wood (Beech),0.72,N/A,1.55,0.17,4.2,260,370,HB,24,80,26,300,19.2,115,
Wood (Hickory),0.82,N/A,1.5,0.18,4.5,270,380,HB,25,75,28,310,20,100,
Wood (Redwood),0.42,N/A,1.75,0.1,3,245,350,HB,23,40,20,285,17.5,70,
Wood (Spruce),0.45,N/A,1.7,0.11,3.2,250,355,HB,22,50,21,290,17.8,85,
Wood (Larch),0.59,N/A,1.65,0.13,3.8,255,360,HB,23,60,23,300,18.5,95,
Wood (Cypress),0.51,N/A,1.7,0.12,3.4,250,355,HB,23,45,22,290,18,80,
Wood (Poplar),0.45,N/A,1.7,0.11,3.2,240,345,HB,22,70,20,280,17.5,120,
Wood (Basswood),0.42,N/A,1.75,0.1,3,240,340,HB,22,75,19,275,17.2,130,
Wood (Cottonwood),0.4,N/A,1.75,0.1,2.8,235,340,HB,21,80,18,270,17,140,
Wood (Alder),0.45,N/A,1.7,0.11,3.2,245,350,HB,22,70,20,280,17.8,110,
Wood (Elm),0.6,N/A,1.65,0.14,3.6,255,360,HB,23,70,23,295,18.5,100,
Wood (Chestnut),0.55,N/A,1.65,0.13,3.5,250,355,HB,23,55,22,290,18,90,
Wood (Willow),0.42,N/A,1.75,0.1,2.8,240,345,HB,22,80,19,275,17.2,120,
Bamboo (Moso),0.75,N/A,1.6,0.18,4.5,260,370,HB,25,80,26,300,19,90,
Rattan,0.35,N/A,1.8,0.08,N/A,240,340,HB,22,90,20,270,17.5,150,
Wicker (Willow),0.3,N/A,1.85,0.07,N/A,235,335,HB,21,100,18,260,17,180,
Sisal Fiber,1.45,N/A,1.55,0.12,N/A,250,350,HB,23,120,25,280,18,150,
Jute Fiber,1.48,N/A,1.5,0.13,N/A,255,360,HB,23,130,26,290,18.5,140,
Hemp Fiber,1.5,N/A,1.45,0.15,N/A,260,370,HB,24,110,28,300,19,120,
Flax Fiber,1.54,N/A,1.4,0.16,N/A,265,375,HB,25,100,30,310,19.5,100,
Cotton Fiber,1.55,N/A,1.35,0.1,N/A,210,400,HB,18,150,20,240,18,200,
Silk Fiber,1.34,N/A,1.38,0.05,N/A,N/A,550,HB,24,80,35,280,19,80,
Feather (Down),0.02,N/A,1.5,0.03,N/A,N/A,N/A,HB,22,120,30,220,20,150,
Leather (Chrome Tanned),0.95,N/A,1.5,0.15,N/A,N/A,N/A,HB,28,100,35,250,20,80,
Parchment,0.8,N/A,1.45,0.12,N/A,N/A,N/A,HB,26,120,32,230,19,100,
Gelatin (Dry),1.3,N/A,1.25,0.2,N/A,N/A,N/A,HB,25,150,30,220,18,150,
Casein (Solid),1.35,N/A,1.2,0.18,N/A,N/A,N/A,HB,28,110,40,240,17,100,
Shellac,1.15,75,1.3,0.15,N/A,N/A,N/A,HB,20,250,15,280,25,200,
Rosin,1.08,100,1.4,0.12,N/A,180,N/A,HB,18,400,5,300,35,300,
Amber,1.07,300,1.25,0.18,50,N/A,N/A,HB,18,500,10,350,38,250,
Beeswax,0.96,63,2.5,0.2,N/A,200,N/A,HB,15,600,2,250,42,400,
Carnauba Wax,0.99,84,2.2,0.22,N/A,280,N/A,HB,16,500,5,280,40,350,
Paraffin Wax,0.9,55,2.9,0.25,N/A,200,245,HB,14,800,0,250,44,500,
Stearic Acid,0.94,69,2.1,0.18,N/A,196,395,HB,16,600,5,280,38,350,
Oleic Acid,0.89,13,2,0.15,N/A,189,363,HB,16,650,2,260,39,400,
Lard,0.92,35,2.1,0.17,N/A,250,N/A,HB,15,700,2,250,40,450,
Tallow,0.94,42,2,0.18,N/A,260,N/A,HB,15,680,3,260,39.5,420,
Linseed Oil (Raw),0.93,N/A,1.85,0.15,N/A,220,340,HB,16,600,5,300,38,350,
Tung Oil,0.94,N/A,1.8,0.16,N/A,285,450,HB,17,550,8,320,37,300,
Castor Oil,0.96,N/A,1.9,0.18,N/A,230,448,HB,17,500,10,310,36,250,
Soybean Oil,0.92,N/A,1.95,0.16,N/A,282,445,HB,16,650,5,300,39,350,
Palm Oil,0.91,35,2,0.17,N/A,267,315,HB,16,680,4,280,39.5,380,
Coconut Oil,0.92,24,2.1,0.18,N/A,285,N/A,HB,16,700,2,270,40,400,
Olive Oil,0.91,N/A,1.95,0.17,N/A,225,343,HB,16,680,3,290,39.5,380,
Turpentine,0.86,N/A,1.75,0.13,N/A,35,253,HB,15,750,0,160,40,450,
Pine Tar,1.05,N/A,1.6,0.15,N/A,60,355,HB,17,650,15,300,35,350,
Coal Tar,1.2,N/A,1.45,0.18,N/A,95,580,HB,18,500,25,400,32,300,
Asphalt Binder (PG 64-22),1.03,N/A,1.8,0.17,200,230,485,HB,16,650,15,380,40,350,
Coal Tar Pitch,1.3,N/A,1.35,0.2,180,120,590,HB,19,450,45,450,30,250,
Bitumen (Natural),1.1,N/A,1.75,0.16,190,210,480,HB,17,600,20,350,38,300,
Gilsonite,1.05,150,1.6,0.15,150,320,500,HB,18,500,30,400,36,200,
Shale Oil,0.9,N/A,1.95,0.14,N/A,30,450,HB,16,700,5,300,42,400,
Heavy Fuel Oil (No. 6),0.98,N/A,1.8,0.13,N/A,65,400,HB,16,600,10,350,40,350,
Diesel Fuel (No. 2),0.85,N/A,2.1,0.12,N/A,52,256,HB,15,700,2,280,43,400,
Gasoline (87 Octane),0.75,N/A,2.2,0.1,N/A,-43,280,HB,14,800,0,200,44.5,500,
Kerosene,0.81,N/A,2.15,0.11,N/A,38,210,HB,15,750,1,250,43.5,450,
Jet Fuel (Jet A),0.82,N/A,2.1,0.12,N/A,38,210,HB,15,730,1,250,43.2,440,
Ethanol Fuel (E100),0.79,-114,2.44,0.17,N/A,13,363,HB,17,400,0,78,26.8,300,
Methanol Fuel (M100),0.79,-98,2.53,0.2,N/A,11,385,HB,17,350,0,65,20,250,
Biodiesel (B100),0.88,N/A,2,0.15,N/A,130,202,HB,16,600,5,320,38,350,
Propane (Liquid),0.5,-188,2.45,0.13,N/A,-104,450,HB,14,N/A,0,-42,46.3,N/A,
Butane (Liquid),0.58,-138,2.35,0.14,N/A,-60,287,HB,14,N/A,0,-0.5,45.7,N/A,
Natural Gas (LNG),0.45,-182,2.2,0.03,N/A,-188,537,HB,13,N/A,0,-162,50,N/A,
Hydrogen (Liquid),0.07,-259,14.3,0.18,N/A,-253,500,HB,5,N/A,0,-253,120,N/A,
Ammonia (Liquid),0.68,-78,4.7,0.5,N/A,N/A,651,N/A,15,N/A,0,-33,18.6,N/A,
Hydrazine (Anhydrous),1.01,2,3.1,0.5,N/A,52,270,HB,25,N/A,0,113,19.4,N/A,
Nitromethane,1.14,-29,1.75,0.18,N/A,35,418,HB,20,N/A,0,101,11.3,N/A,
Nitroethane,1.05,-50,1.85,0.17,N/A,28,414,HB,19,N/A,0,114,15.5,N/A,
Isopropyl Nitrate,1.04,-82,1.9,0.15,N/A,18,N/A,HB,18,N/A,0,102,14,N/A,
Ethyl Nitrate,1.1,-102,1.8,0.16,N/A,10,N/A,HB,18,N/A,0,88,13.5,N/A,
Methyl Nitrate,1.21,-80,1.7,0.18,N/A,2,N/A,HB,18,N/A,0,65,11.5,N/A,
Glycerol Trinitrate (NG),1.59,13,1.35,0.25,N/A,N/A,270,N/A,N/A,100,5,250,5,N/A,
Ethylene Glycol Dinitrate,1.48,-22,1.4,0.22,N/A,N/A,215,N/A,N/A,100,2,190,6,N/A,
Diethylene Glycol Dinitrate,1.38,2,1.5,0.2,N/A,N/A,230,N/A,N/A,100,5,220,7,N/A,
Triethylene Glycol Dinitrate,1.33,-19,1.6,0.18,N/A,N/A,240,N/A,N/A,100,10,240,8,N/A,
Nitroguanidine,1.77,232,1.2,0.25,N/A,N/A,N/A,N/A,N/A,100,20,232,8.5,N/A,
Guanidine Nitrate,1.44,214,1.3,0.2,N/A,N/A,N/A,N/A,N/A,100,0,214,6,N/A,
Tetranitromethane,1.64,14,1.1,0.15,N/A,N/A,N/A,N/A,N/A,1000,0,126,0,N/A,
Peracetic Acid (40%),1.15,0,2.5,0.45,N/A,41,N/A,N/A,N/A,0,110,12,N/A,,
Benzoyl Peroxide,1.33,103,1.4,0.15,N/A,N/A,80,N/A,N/A,100,10,103,22,N/A,
Methyl Ethyl Ketone Peroxide,1.17,N/A,1.6,0.18,N/A,N/A,N/A,N/A,N/A,100,5,110,25,N/A,
Dicumyl Peroxide,1.02,39,1.8,0.15,N/A,N/A,N/A,N/A,N/A,50,10,130,30,N/A,
Di-t-Butyl Peroxide,0.8,-40,2.1,0.12,N/A,13,N/A,N/A,N/A,20,0,111,32,N/A,
t-Butyl Hydroperoxide,0.89,-3,2.3,0.15,N/A,35,N/A,N/A,N/A,50,0,100,28,N/A,
Cumene Hydroperoxide,1.05,-10,1.9,0.17,N/A,79,N/A,N/A,N/A,60,10,150,26,N/A,
Azodicarbonamide,1.65,225,1.25,0.18,N/A,N/A,N/A,N/A,N/A,200,30,225,15,N/A,
AIBN (Azobisisobutyronitrile),1.1,105,1.5,0.15,N/A,N/A,N/A,N/A,N/A,500,15,105,24,N/A,
Calcium Carbide,2.22,2160,0.92,0.5,N/A,N/A,N/A,Non,0,0,0,2160,0,0,
Magnesium Phosphide,2.06,N/A,0.85,0.4,N/A,N/A,N/A,Non,0,0,0,1000,0,0,
Aluminum Phosphide,2.85,N/A,0.75,0.6,N/A,N/A,N/A,Non,0,0,0,1000,0,0,
Zinc Phosphide,4.55,N/A,0.45,0.3,N/A,N/A,N/A,Non,0,0,0,1100,0,0,
Calcium Phosphide,2.51,1600,0.8,0.4,N/A,N/A,N/A,Non,0,0,0,1600,0,0,
Sodium Phosphide,1.74,N/A,1.2,0.3,N/A,N/A,N/A,Non,0,0,0,650,0,0,
Potassium Phosphide,1.62,N/A,1.1,0.3,N/A,N/A,N/A,Non,0,0,0,650,0,0,
Lithium Phosphide,1.43,N/A,1.8,0.4,N/A,N/A,N/A,Non,0,0,0,700,0,0,
Aluminum Boride (AlB2),3.19,N/A,0.95,30,8.5,N/A,N/A,Non,0,0,0,1650,0,0,
Aluminum Boride (AlB12),2.55,2150,1.25,25,5,N/A,N/A,Non,0,0,0,2150,0,0,
Iron Boride (FeB),7.15,1658,0.45,20,11.5,N/A,N/A,Non,0,0,0,1658,0,0,
Iron Boride (Fe2B),7.43,1389,0.42,22,12,N/A,N/A,Non,0,0,0,1389,0,0,
Cobalt Boride (CoB),7.32,1460,0.4,18,12.5,N/A,N/A,Non,0,0,0,1460,0,0,
Nickel Boride (NiB),7.39,1034,0.4,25,14.5,N/A,N/A,Non,0,0,0,1034,0,0,
Manganese Boride (MnB),6.45,1890,0.45,15,11,N/A,N/A,Non,0,0,0,1890,0,0,
Chrome Boride (CrB2),5.22,2200,0.55,30,10.3,N/A,N/A,Non,0,0,0,2200,0,0,
Molybdenum Boride (MoB2),7.12,2280,0.28,25,8.8,N/A,N/A,Non,0,0,0,2280,0,0,
Tungsten Boride (WB),15.3,2860,0.15,35,7.2,N/A,N/A,Non,0,0,0,2860,0,0,
Tantalum Boride (TaB2),12.6,3040,0.18,22,7.5,N/A,N/A,Non,0,0,0,3040,0,0,
Niobium Boride (NbB2),6.97,3000,0.3,18,8.2,N/A,N/A,Non,0,0,0,3000,0,0,
Vanadium Boride (VB2),5.1,2450,0.45,20,9.2,N/A,N/A,Non,0,0,0,2450,0,0,
Hafnium Boride (HfB2),10.5,3250,0.18,25,6,N/A,N/A,Non,0,0,0,3250,0,0,
Zirconium Boride (ZrB2),6.09,3245,0.35,60,6.7,N/A,N/A,Non,0,0,0,3245,0,0,
Titanium Boride (TiB2),4.52,3225,0.58,60,8.1,N/A,N/A,Non,0,0,0,3225,0,0,
Lanthanum Boride (LaB6),4.72,2210,0.6,45,6.4,N/A,N/A,Non,0,0,0,2210,0,0,
Cerium Boride (CeB6),4.8,2190,0.58,40,7.2,N/A,N/A,Non,0,0,0,2190,0,0,
Praseodymium Boride (PrB6),4.85,2170,0.55,38,7.5,N/A,N/A,Non,0,0,0,2170,0,0,
Neodymium Boride (NdB6),4.95,2150,0.52,35,7.8,N/A,N/A,Non,0,0,0,2150,0,0,
Samarium Boride (SmB6),5.05,2130,0.5,32,8.1,N/A,N/A,Non,0,0,0,2130,0,0,
Europium Boride (EuB6),4.95,2110,0.55,28,8.5,N/A,N/A,Non,0,0,0,2110,0,0,
Gadolinium Boride (GdB6),5.3,2090,0.5,30,8,N/A,N/A,Non,0,0,0,2090,0,0,
Terbium Boride (TbB6),5.5,2070,0.48,32,7.8,N/A,N/A,Non,0,0,0,2070,0,0,
Dysprosium Boride (DyB6),5.75,2050,0.45,35,7.5,N/A,N/A,Non,0,0,0,2050,0,0,
Holmium Boride (HoB6),5.95,2030,0.42,38,7.2,N/A,N/A,Non,0,0,0,2030,0,0,
Erbium Boride (ErB6),6.15,2010,0.4,40,7,N/A,N/A,Non,0,0,0,2010,0,0,
Thulium Boride (TmB6),6.35,1990,0.38,42,6.8,N/A,N/A,Non,0,0,0,1990,0,0,
Ytterbium Boride (YbB6),6.55,1970,0.35,45,6.5,N/A,N/A,Non,0,0,0,1970,0,0,
Lutetium Boride (LuB6),6.75,1950,0.32,48,6.2,N/A,N/A,Non,0,0,0,1950,0,0,
Yttrium Boride (YB6),3.65,2300,0.75,35,6,N/A,N/A,Non,0,0,0,2300,0,0,
Scandium Boride (ScB2),2.85,2250,0.85,30,7.5,N/A,N/A,Non,0,0,0,2250,0,0,
Thorium Boride (ThB4),8.45,2200,0.25,25,8.5,N/A,N/A,Non,0,0,0,2200,0,0,
Uranium Boride (UB4),9.35,2500,0.2,20,9.5,N/A,N/A,Non,0,0,0,2500,0,0,
Plutonium Boride (PuB4),9.25,2400,0.2,18,10.5,N/A,N/A,Non,0,0,0,2400,0,0,
Americium Boride (AmB4),9.15,2300,0.2,15,11.5,N/A,N/A,Non,0,0,0,2300,0,0,
Curium Boride (CmB4),9.05,2200,0.2,12,12.5,N/A,N/A,Non,0,0,0,2200,0,0,
Berkelium Boride (BkB4),8.95,2100,0.2,10,13.5,N/A,N/A,Non,0,0,0,2100,0,0,
Californium Boride (CfB4),8.85,2000,0.2,8,14.5,N/A,N/A,Non,0,0,0,2000,0,0,
Einsteinium Boride (EsB4),8.75,1900,0.2,6,15.5,N/A,N/A,Non,0,0,0,1900,0,0,
Fermium Boride (FmB4),8.65,1800,0.2,5,16.5,N/A,N/A,Non,0,0,0,1800,0,0,
Mendelevium Boride (MdB4),8.55,1700,0.2,4,17.5,N/A,N/A,Non,0,0,0,1700,0,0,
Nobelium Boride (NoB4),8.45,1600,0.2,3,18.5,N/A,N/A,Non,0,0,0,1600,0,0,
Lawrencium Boride (LrB4),8.35,1500,0.2,2,19.5,N/A,N/A,Non,0,0,0,1500,0,0,
"Aluminum, Pure",2.7,660,0.9,237,23.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Copper, Pure",8.96,1085,0.385,401,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Iron, Pure",7.87,1538,0.449,80.2,11.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
